	Pair1.1	Pair1.2	Pair2.1	Pair2.2	Pair3.1	Pair3.2	Pair4.1	Pair4.2	Pair5.1	Pair5.2	Pair6.1	Pair6.2	Pair7.1	Pair7.2	Pair8.1	Pair8.2	Pair9.1	Pair9.2	Pair10.1	Pair10.2	Pair11.1	Pair11.2	Pair12.1	Pair12.2	Pair13.1	Pair13.2	Pair14.1	Pair14.2	Pair15.1	Pair15.2	Pair16.1	Pair16.2	Pair17.1	Pair17.2	Pair18.1	Pair18.2	Pair19.1	Pair19.2	Pair20.1	Pair20.2	Pair21.1	Pair21.2	Pair22.1	Pair22.2	Pair23.1	Pair23.2	Pair24.1	Pair24.2	Pair25.1	Pair25.2	Pair26.1	Pair26.2	Pair27.1	Pair27.2	Pair28.1	Pair28.2	Pair29.1	Pair29.2	Pair30.1	Pair30.2	Pair31.1	Pair31.2	Pair32.1	Pair32.2	Pair33.1	Pair33.2	Pair34.1	Pair34.2	Pair35.1	Pair35.2	Pair36.1	Pair36.2	Pair37.1	Pair37.2	Pair38.1	Pair38.2	Pair39.1	Pair39.2	Pair40.1	Pair40.2	Pair41.1	Pair41.2	Pair42.1	Pair42.2	Pair43.1	Pair43.2	Pair44.1	Pair44.2	Pair45.1	Pair45.2	Pair46.1	Pair46.2	Pair47.1	Pair47.2	Pair48.1	Pair48.2	Pair49.1	Pair49.2	Pair50.1	Pair50.2	Pair51.1	Pair51.2	Pair52.1	Pair52.2	Pair53.1	Pair53.2	Pair54.1	Pair54.2	Pair55.1	Pair55.2	Pair56.1	Pair56.2	Pair57.1	Pair57.2	Pair58.1	Pair58.2	Pair59.1	Pair59.2	Pair60.1	Pair60.2	Pair61.1	Pair61.2	Pair62.1	Pair62.2	Pair63.1	Pair63.2	Pair64.1	Pair64.2	Pair65.1	Pair65.2	Pair66.1	Pair66.2	Pair67.1	Pair67.2	Pair68.1	Pair68.2	Pair69.1	Pair69.2	Pair70.1	Pair70.2	Pair71.1	Pair71.2	Pair72.1	Pair72.2	Pair73.1	Pair73.2	Pair74.1	Pair74.2	Pair75.1	Pair75.2	Pair76.1	Pair76.2	Pair77.1	Pair77.2	Pair78.1	Pair78.2	Pair79.1	Pair79.2	Pair80.1	Pair80.2	Pair81.1	Pair81.2	Pair82.1	Pair82.2	Pair83.1	Pair83.2	Pair84.1	Pair84.2	Pair85.1	Pair85.2	Pair86.1	Pair86.2	Pair87.1	Pair87.2	Pair88.1	Pair88.2	Pair89.1	Pair89.2	Pair90.1	Pair90.2	Pair91.1	Pair91.2	Pair92.1	Pair92.2	Pair93.1	Pair93.2	Pair94.1	Pair94.2	Pair95.1	Pair95.2	Pair96.1	Pair96.2	Pair97.1	Pair97.2	Pair98.1	Pair98.2	Pair99.1	Pair99.2	Pair100.1	Pair100.2	Pair101.1	Pair101.2	Pair102.1	Pair102.2	Pair103.1	Pair103.2	Pair104.1	Pair104.2	Pair105.1	Pair105.2	Pair106.1	Pair106.2	Pair107.1	Pair107.2	Pair108.1	Pair108.2	Pair109.1	Pair109.2	Pair110.1	Pair110.2	Pair111.1	Pair111.2	Pair112.1	Pair112.2	Pair113.1	Pair113.2	Pair114.1	Pair114.2	Pair115.1	Pair115.2	Pair116.1	Pair116.2	Pair117.1	Pair117.2	Pair118.1	Pair118.2	Pair119.1	Pair119.2	Pair120.1	Pair120.2	Pair121.1	Pair121.2	Pair122.1	Pair122.2	Pair123.1	Pair123.2	Pair124.1	Pair124.2	Pair125.1	Pair125.2	Pair126.1	Pair126.2	Pair127.1	Pair127.2	Pair128.1	Pair128.2	Pair129.1	Pair129.2	Pair130.1	Pair130.2	Pair131.1	Pair131.2	Pair132.1	Pair132.2	Pair133.1	Pair133.2	Pair134.1	Pair134.2	Pair135.1	Pair135.2	Pair136.1	Pair136.2	Pair137.1	Pair137.2	Pair138.1	Pair138.2	Pair139.1	Pair139.2	Pair140.1	Pair140.2	Pair141.1	Pair141.2	Pair142.1	Pair142.2	Pair143.1	Pair143.2	Pair144.1	Pair144.2	Pair145.1	Pair145.2	Pair146.1	Pair146.2	Pair147.1	Pair147.2	Pair148.1	Pair148.2	Pair149.1	Pair149.2	Pair150.1	Pair150.2	Pair151.1	Pair151.2	Pair152.1	Pair152.2	Pair153.1	Pair153.2	Pair154.1	Pair154.2	Pair155.1	Pair155.2	Pair156.1	Pair156.2	Pair157.1	Pair157.2	Pair158.1	Pair158.2	Pair159.1	Pair159.2	Pair160.1	Pair160.2	Pair161.1	Pair161.2	Pair162.1	Pair162.2	Pair163.1	Pair163.2	Pair164.1	Pair164.2	Pair165.1	Pair165.2	Pair166.1	Pair166.2	Pair167.1	Pair167.2	Pair168.1	Pair168.2	Pair169.1	Pair169.2	Pair170.1	Pair170.2	Pair171.1	Pair171.2	Pair172.1	Pair172.2	Pair173.1	Pair173.2	Pair174.1	Pair174.2	Pair175.1	Pair175.2	Pair176.1	Pair176.2	Pair177.1	Pair177.2	Pair178.1	Pair178.2	Pair179.1	Pair179.2	Pair180.1	Pair180.2	Pair181.1	Pair181.2	Pair182.1	Pair182.2	Pair183.1	Pair183.2	Pair184.1	Pair184.2	Pair185.1	Pair185.2	Pair186.1	Pair186.2	Pair187.1	Pair187.2	Pair188.1	Pair188.2	Pair189.1	Pair189.2	Pair190.1	Pair190.2	Pair191.1	Pair191.2	Pair192.1	Pair192.2	Pair193.1	Pair193.2	Pair194.1	Pair194.2	Pair195.1	Pair195.2	Pair196.1	Pair196.2	Pair197.1	Pair197.2	Pair198.1	Pair198.2	Pair199.1	Pair199.2	Pair200.1	Pair200.2	Pair201.1	Pair201.2	Pair202.1	Pair202.2	Pair203.1	Pair203.2	Pair204.1	Pair204.2	Pair205.1	Pair205.2	Pair206.1	Pair206.2	Pair207.1	Pair207.2	Pair208.1	Pair208.2	Pair209.1	Pair209.2	Pair210.1	Pair210.2	Pair211.1	Pair211.2	Pair212.1	Pair212.2	Pair213.1	Pair213.2	Pair214.1	Pair214.2	Pair215.1	Pair215.2	Pair216.1	Pair216.2	Pair217.1	Pair217.2	Pair218.1	Pair218.2	Pair219.1	Pair219.2	Pair220.1	Pair220.2	Pair221.1	Pair221.2	Pair222.1	Pair222.2	Pair223.1	Pair223.2	Pair224.1	Pair224.2	Pair225.1	Pair225.2	Pair226.1	Pair226.2	Pair227.1	Pair227.2	Pair228.1	Pair228.2	Pair229.1	Pair229.2	Pair230.1	Pair230.2	Pair231.1	Pair231.2	Pair232.1	Pair232.2	Pair233.1	Pair233.2	Pair234.1	Pair234.2	Pair235.1	Pair235.2	Pair236.1	Pair236.2	Pair237.1	Pair237.2	Pair238.1	Pair238.2	Pair239.1	Pair239.2	Pair240.1	Pair240.2	Pair241.1	Pair241.2	Pair242.1	Pair242.2	Pair243.1	Pair243.2	Pair244.1	Pair244.2	Pair245.1	Pair245.2	Pair246.1	Pair246.2	Pair247.1	Pair247.2	Pair248.1	Pair248.2	Pair249.1	Pair249.2	Pair250.1	Pair250.2	Pair251.1	Pair251.2	Pair252.1	Pair252.2	Pair253.1	Pair253.2	Pair254.1	Pair254.2	Pair255.1	Pair255.2	Pair256.1	Pair256.2	Pair257.1	Pair257.2	Pair258.1	Pair258.2	Pair259.1	Pair259.2	Pair260.1	Pair260.2	Pair261.1	Pair261.2	Pair262.1	Pair262.2
PBMC/singlets	0.452789961526481	0.2898655766718638	0.4695584889688376	0.3224237539193883	0.4769867595054689	0.3108890133697989	0.3034048161783853	0.3516976741255393	0.2131034079957948	0.2336783228635897	0.2057687202399444	0.2423396932117009	0.1837782660869294	0.3462224804432179	0.3595339762424739	0.3489857193912818	0.2578951790778279	0.2686706144867833	0.6783128068143315	0.412874998443344	0.5297705579234533	0.3848791893998441	0.6486265359615764	0.5155664330416148	0.5946138310297839	0.3919319866432205	0.412876760815611	0.4443089516360757	0.2399653706910121	0.2763454270517644	0.4251126657900409	0.3979274735543229	0.3783013631298173	0.3927729658002338	0.49651056546204	0.4834062973739167	0.276	0.3388514979322603	0.2475328808165614	0.3619407740115945	0.4008286881966396	0.3451420818572397	0.6137708681043811	0.4378758508954293	0.3983810881663064	0.3717085360496631	0.4026017444463681	0.5059920875566721	0.3893845026561641	0.3534825870646766	0.2168278988306805	0.3307915863973476	0.5468498526526203	0.1939999999999999	0.5627546332608744	0.4429301533219761	0.5236392964311554	0.5159761579050225	0.3076909684818492	0.402397361508771	0.2757898100683921	0.2903988838466657	0.5909734697985076	0.5692268189602155	0.5909734697985076	0.3939756092051739	0.5909734697985076	0.4580051724570845	0.3856211382391469	0.3968003984211688	0.3139751002361597	0.2449594242400537	0.4398976741340073	0.2453737189166783	0.6745114579741287	0.486133635730694	0.6833205226748655	0.4542864042501811	0.6044209925841415	0.3539528572568821	0.4513029066447543	0.377098932025581	0.2970130025367564	0.2260599881911401	0.3404186349094925	0.5214680872861387	0.4089874826902712	0.2629373439945847	0.3803896581995299	0.3104200301394725	0.3856767839910381	0.4306777490019353	0.369969997055414	0.4038526529232849	0.3505654839447224	0.3429999999999999	0.4272257266890516	0.3822550538478563	0.3443582547719903	0.3112695648589888	0.4637733667687097	0.3632812255451284	0.4267086253189508	0.5008859999585982	0.3484514190783077	0.3528726357822123	0.4165131565758377	0.3924519261572404	0.392	0.353428352769127	0.3699909473701695	0.4362034101919029	0.3868942323300853	0.414748992345606	0.3407729463210031	0.3818081439072845	0.4557641037148642	0.3344308623378701	0.4452466106628961	0.4884738772242986	0.3692467747139021	0.4169142029263053	0.3862986188735009	0.2839502825801339	0.4027184792814499	0.3655988242427979	0.3598876552613077	0.1449194627258833	0.3881516159565151	0.4156880969101856	0.4303761657017925	0.3410622489541925	0.3474315327144069	0.6542015074010055	0.3855012016769591	0.4498366636265649	0.1530849741082715	0.373666443031639	0.5494969958510829	0.3967867868491126	0.5357390975526105	0.340266612681875	0.3139056107732483	0.2170709084817233	0.4589718964131486	0.3780492590488976	0.405082639675875	0.256416295835191	0.3681906070726601	0.2676186242454206	0.2609295505636969	0.3319201078858436	0.363889235115709	0.3063019062339001	0.3338075264717097	0.2977695399545994	0.2886319189445018	0.2788487651984987	0.4272283786614079	0.3560727980359474	0.312077774024658	0.2606451933550634	0.5252670914753991	0.4855209061215204	0.5024155996756542	0.5352628063462743	0.3231665314218736	0.332	0.375989771146108	0.356	0.4124103412529712	0.4084836346256106	0.3442972196048649	0.3145217907868445	0.392774270028501	0.2138617565152334	0.3503361723097227	0.3718574156426637	0.3760635685532109	0.4568064853750829	0.2300081473305449	0.1412115926055601	0.4496795115722537	0.3728941920241687	0.3911295527112608	0.3256682426093195	0.4114189314417617	0.3768119229167268	0.3397542209873904	0.3409471828852816	0.4035220886421205	0.4001116036829215	0.4172412153487709	0.401454478888006	0.3995748240197039	0.4032448248299639	0.218444615098989	0.2688394371225419	0.3329999999999999	0.2494356231310281	0.4633319122931179	0.6437401581929084	0.37470753048614	0.3577623046107607	0.438579782993665	0.3791583921271341	0.2366779480357618	0.3055618680869174	0.6178469225930487	0.3991579442253485	0.3508001832816197	0.3657905046171066	0.156	0.1317636887000348	0.2441745642945997	0.6334431657297356	0.4209200117198945	0.4270599027381596	0.2852168821129392	0.4787645852173722	0.5315324971214386	0.4965613212525901	0.338636045196086	0.7482976628220036	0.3717931654077796	0.1996672558147254	0.3420441581672215	0.3558442273523351	0.4274335932695895	0.4429113820594551	0.4310791516856861	0.4257096918737974	0.2455971869906875	0.3520998092001914	0.3070425233048142	0.3746853032532287	0.2890049040828589	0.344897026550628	0.2550560925429913	0.2838329248201872	0.3822385268494204	0.3463641037000505	0.3207251911665225	0.3465367965367965	0.4589721966401308	0.3586048153705364	0.3948519595949054	0.3661404985984247	0.4420092252994409	0.4245932528898069	0.3720000000000001	0.4931616606952948	0.4124905644552545	0.2763890714332654	0.3873059760113912	0.3977866438681485	0.4252132001814091	0.3413592186064503	0.3625890327759537	0.3771421365671172	0.3124794595201744	0.368346518641549	0.4608874372857781	0.4995488028367779	0.2826346429205991	0.2782035798016608	0.3912450040351	0.242819975458674	0.376155966405907	0.3485579346931606	0.2404523933678334	0.2703282447292202	0.4696027145482822	0.4321990147083106	0.3434991280284796	0.3081913400700214	0.3343463239476074	0.3125544136071178	0.4337671669563737	0.3495962745291267	0.5521048103405267	0.6456750592819708	0.3120994065762669	0.5094791399210619	0.4504442161637088	0.3065486996235501	0.4213056680161944	0.408	0.5378299435460365	0.415827637506112	0.2511901836722157	0.3206734912574072	0.3211446606157529	0.5313175073832732	0.4928085787386726	0.4570253912423656	0.3481815659994452	0.3911659568560762	0.4750261508973833	0.3941416797017476	0.3199081116319498	0.3157672588803377	0.2929224010251119	0.3581401512980686	0.3079935493939552	0.4149506285928608	0.2498879869960717	0.4998090763646206	0.3209005516128227	0.3362886769400039	0.4513481852932714	0.6701920573616416	0.6224484325643923	0.706	0.3697005097259749	0.2384495802149057	0.3094073647871116	0.2501200471457881	0.3654826574028067	0.2769435812744012	0.4683066421086588	0.5148152737335564	0.358458404271145	0.3506057845399358	0.2600518135809012	0.3135627830161159	0.3287709786843236	0.3809025213187404	0.5026040796551839	0.4592529200014125	0.374892259240842	0.4848809585025968	0.5374777758116569	0.7220012909807391	0.3894157444385801	0.2316052249637155	0.3679105942138261	0.3159329865144269	0.4444202405637404	0.4669701206501272	0.2586140892256996	0.2370853029186001	0.3398986939485378	0.2332734834882611	0.3559328666374209	0.2927486244098093	0.3300839557152037	0.5072274010046895	0.3348932991712638	0.3249530832761514	0.3265841816758027	0.3282417612962127	0.3159492095055676	0.3255457392379329	0.3533709055290695	0.4186040901894224	0.3108171612933137	0.5599571078431372	0.2714156337494016	0.4086025418034239	0.3552594308712802	0.5427006413154501	0.3504673289785974	0.3795386877745906	0.3419057060052912	0.53716310891135	0.304741506616464	0.4282917013974777	0.4250649839855318	0.5077830584782743	0.3866810546709776	0.4864051648573933	0.5631895672054031	0.4297844477509827	0.3560556632161186	0.4568909759447127	0.4797879459617717	0.3975835059047998	0.4697918913802439	0.2837591348247173	0.4496711529247789	0.4047697752751355	0.4204726257052233	0.5050082873976728	0.2878497793913932	0.3283700990805731	0.4289385946781456	0.4882287240348677	0.4556969148745482	0.6764760855450843	0.2869188122138687	0.3001211065312539	0.4651017357933641	0.6524433567537696	0.3619024490482151	0.4840924051029684	0.3517857769321411	0.3095994312894535	0.2739405208344214	0.4508068900825113	0.3163782988779271	0.3154763905932189	0.2454675115923446	0.2869008610835937	0.3271854937670176	0.4053867753347728	0.2715161204369837	0.3359267394603084	0.332087876444023	0.3766884297049641	0.3971875776177128	0.3844296897745285	0.4161316762847049	0.4906209980823972	0.4973223461625854	0.4923917466455521	0.4078107687052727	0.4282695757905567	0.2039778503691604	0.3315536871793365	0.2683110582989305	0.2995865621015967	0.5590895115952214	0.5339009238441292	0.2115645399380138	0.4530736102664664	0.2328587860703152	0.4077726156089447	0.2933549869746296	0.3466893110244475	0.4911482460241773	0.4470637900294864	0.3946882274485764	0.3913702147776477	0.463270795120868	0.392785881381588	0.4470446216501832	0.412	0.3074675913708932	0.4066328462846021	0.2913806901486216	0.353593651556241	0.3028861612375249	0.3824356358045444	0.2559344831415843	0.4695846040593122	0.3663936004983218	0.2775263175235993	0.2792426799068943	0.364397273686512	0.3619313457386189	0.3722920205291835	0.3440422760256058	0.3044480607540005	0.262910005292716	0.264	0.3702704542220187	0.2541775824045705	0.5347498893315626	0.4803371459368824	0.4029382357751009	0.4342830872793159	0.2636614988806843	0.4503481322078784	0.3307473005386473	0.5407198663632136	0.4403061814457513	0.4671352058135734	0.3150223819732246	0.364	0.3137367211967851	0.3231191014431533	0.2678472106774377	0.2954783916193686	0.2678472106774377	0.3	0.3634391032040651	0.420889729132857	0.2627197326710767	0.2863781761120164	0.2685972865522975	0.3578916118565473	0.3216653216509108	0.3532652512765385	0.3283119395366044	0.2955677868595609	0.3485554404658245	0.2925892560807928	0.3666613632747687	0.4708947700063012	0.2020428663010768	0.3500414476720406	0.3642954349662689	0.2977235644110992	0.388722746153709	0.3733938178247405	0.4035968861667276	0.1675789982834795	0.3900741866100806	0.3942695722356739	0.2891770923776508	0.4294339596587947	0.3749989611123577	0.4374224182353395	0.2164028136077652	0.353	0.3993526452470863	0.3436966075329599	0.4036279619318917	0.2852655804984284	0.3697923031830826	0.3754882561545973	0.4542442218909351	0.339246314586923	0.4525627270152546	0.6481439381637492	0.283846275502135	0.3575434777574508	0.357	0.4479999999999999	0.4331796296447164	0.4760232334175996	0.3107365335287651	0.3349655305714838
preSwitchB/CD19pos	0.0708124580341924	0.1236098887911033	0.2115879247326385	0.2556372243677588	0.0857906675307841	0.1133603238866396	0.0891049007695423	0.0565432551319648	0.0749103942652329	0.0541038525963149	0.1240126382306477	0.0842155919153031	0.210441767068273	0.2746956928838951	0.0629625278985081	0.0570104537126845	0.0577689243027888	0.0501041425595926	0.110042953569237	0.1311708169506334	0.1726424361493123	0.2085032322227747	0.0543493292767252	0.0531373334095978	0.0443500424808836	0.0652962515114873	0.0428549984989492	0.0471670560747663	0.193294560383168	0.1824877250409165	0.1248454882571075	0.1463414634146341	0.1468666605318855	0.1569814366424536	0.0534595216779639	0.0629054452526046	0.134	0.1895921648881742	0.1263686950278226	0.1099659081899627	0.0587647981742975	0.0710458081244598	0.0538775510204081	0.0672505665462118	0.0416774527569246	0.0407361963190184	0.0811642003922267	0.0803453121863079	0.1310246608200284	0.1177306223919026	0.1138579865403104	0.1142877361828603	0.1419122766303086	0.191	0.0977312390924956	0.0825896762904637	0.1608435916002896	0.1242196531791907	0.1134265734265734	0.155855096882898	0.187741256287285	0.1485926249181758	0.2952620545073375	0.3821983127521702	0.2952620545073375	0.2864194822290478	0.2952620545073375	0.417540672227269	0.1113001215066828	0.0812566184256971	0.2333952624245239	0.3115853658536585	0.1645116371593395	0.1989777934437786	0.1962870480946694	0.2357605794891346	0.1377295492487479	0.1457979004163978	0.1034212588143118	0.0888476726097882	0.1284465366509751	0.165903890160183	0.0591016548463357	0.1177168468230951	0.2182214948172395	0.2089912280701754	0.1754775655264327	0.2117933871705013	0.0949201049367994	0.1002193352454867	0.1533199195171026	0.1244062138913852	0.1246537396121883	0.1063644289450741	0.1358766657956624	0.0991	0.0716290060552355	0.0780079970919665	0.1059047015988602	0.1125221192880191	0.2640827882456311	0.3128884527314361	0.15053430385628	0.1254370629370629	0.1889529477403757	0.1863749653835502	0.0558705677780297	0.0773786024476904	0.123	0.2002259494220909	0.1503720004191554	0.1433596349462876	0.192776791000592	0.1846446700507614	0.3067078552515446	0.3370717781402936	0.2934648581997534	0.2242066041372221	0.1060082872928176	0.0972308168316831	0.1915779731605738	0.1776652842156623	0.0808089887640449	0.0786167433760418	0.2531108597285068	0.2197563623205886	0.068860450944546	0.0845562543675751	0.1281964436917866	0.1139261651539618	0.2591064058855195	0.2047630445189085	0.0904967602591792	0.1703311995546896	0.1029228855721393	0.0970733903647005	0.1626742938863067	0.1676699456761121	0.0140174830600527	0.0166940748492549	0.1309463562753036	0.1555526892815684	0.1121041879468845	0.1263157894736842	0.1154735982580294	0.1425856803529012	0.0859343794579172	0.0672908645432271	0.0467836257309941	0.0826568265682656	0.0707281452117671	0.034278180619644	0.1260065612883984	0.1642098589316848	0.1252390057361376	0.1471345346159057	0.151139793900281	0.1537750902830268	0.1017955074750206	0.0819074147764955	0.0897893609425205	0.0929389312977099	0.2877652933832709	0.306892296844703	0.0772494254905426	0.1024207611037029	0.184853014449427	0.149	0.0982007370474745	0.104	0.2207306947135345	0.1801508535132989	0.2232065952996185	0.218003357871626	0.0756711731915166	0.1070229796023754	0.1268871050887399	0.1365456105233057	0.1507302287131441	0.1580761937596966	0.1238079579085827	0.1328965839962564	0.1105252056528158	0.1036432743116714	0.2357644991212653	0.2810140845070422	0.2772297469971888	0.2448886036490327	0.0553661530069548	0.0444651162790697	0.1111584932480454	0.152574479076976	0.2057592666400956	0.2249682411363898	0.0856142356892732	0.07470703125	0.1806803594351733	0.1489525273880453	0.0553	0.0780678683687215	0.1642585551330798	0.1641201935319582	0.1025356967011324	0.0980739428824441	0.1042090439680801	0.233698165561893	0.2489888776541961	0.2593167701863354	0.1135393117307209	0.2346841855311065	0.1710503696063262	0.1756053111168966	0.155	0.1097509497678345	0.1678503141218246	0.1013421806665661	0.0221467220334717	0.0165361183637946	0.076125570941782	0.0595592614651578	0.0963958460598656	0.0889698231009365	0.0367553865652724	0.0426104011135012	0.1694420099328074	0.1176470588235294	0.080239187873731	0.0778097982708933	0.1156780412797918	0.1067244014263882	0.1526164874551971	0.1486704270749395	0.0205529728407144	0.0179479034307496	0.041816247839383	0.0638234594337378	0.0384921160726116	0.0648228176318063	0.180073657685598	0.2653395784543325	0.0462006079027355	0.0595015918322538	0.1184736725172184	0.114859782959063	0.15983071215842	0.1313356710232706	0.2502946028753241	0.2480847877426416	0.0602656768900175	0.0595748481600571	0.0774	0.1021416803953871	0.0976546972306876	0.1003280481137233	0.1026651947642327	0.1043023255813953	0.0574991029781126	0.0517336703261985	0.0613974799541809	0.1022868506089982	0.0666917859834212	0.0588437715072264	0.064239413111827	0.0232591021562389	0.0964487820880833	0.0905738309485174	0.0855142443264123	0.1139614611656224	0.1799591002044989	0.1455641688199827	0.3632726545309062	0.4141143589146384	0.0864219012818282	0.0927320010949904	0.0913358262391598	0.0821817292405527	0.1564625850340136	0.1784519552428192	0.0631813125695217	0.0774535809018567	0.1350138684940447	0.0389607038728487	0.1657603222557905	0.0756275614754098	0.1887268648345485	0.1689983212087297	0.0964994713966874	0.104	0.0742743457634035	0.0953017145401915	0.0415990259740259	0.0351085104807051	0.0866363439462854	0.1121466768525592	0.3315555555555555	0.0817707223524398	0.1881405563689605	0.1321606372386325	0.0481099656357388	0.0356020942408377	0.182607437418608	0.1729003359462486	0.1523700597280467	0.1026738831892721	0.0789525626685966	0.1011950655358519	0.0777250086875941	0.0987832949687602	0.0884391681937694	0.1167617429299672	0.0492717694453052	0.0828002715934674	0.0550422952481191	0.0418	0.1019872761854791	0.0999299229152067	0.123959296947271	0.1767304860088365	0.3487497388033712	0.2767066180302241	0.0922442895348327	0.0887740334918337	0.1183089430894308	0.1505343880200471	0.1092739798622151	0.1201836693950888	0.1157624469747711	0.1161677411118912	0.0921462305404932	0.1047706812220883	0.1006672043404941	0.0841516469857054	0.1311662094311299	0.1031711076855318	0.0984611535093206	0.0737984496124031	0.3468740279937791	0.3251156737998843	0.2037545284883082	0.2157799274486094	0.1036881480509253	0.1048315207701907	0.1356962025316455	0.1150470219435736	0.077125850340136	0.0853142298925431	0.1213047910295616	0.102061855670103	0.1145923082948226	0.099079457364341	0.1192953341418267	0.1200575670352976	0.1203749875336591	0.1455475838784553	0.065214113389626	0.0821663019693654	0.1112785441057146	0.0881771451166469	0.1201471941122355	0.1290367099089152	0.1020824612808706	0.0650690184049079	0.1363251879699248	0.1176788610560461	0.1744255066564911	0.1744825246012894	0.2773783185840708	0.2029385771100309	0.1226924808644754	0.1109419474415833	0.2321588089330025	0.254913698493465	0.0642009132420091	0.2102355335853445	0.0445426099760721	0.0370665957258136	0.0685915425962041	0.0573599705846304	0.0925802879291251	0.1417450535192994	0.0946277395363557	0.1162039374053508	0.0822087408691345	0.0748638312666589	0.0763007905865048	0.1017634854771784	0.151051051051051	0.1678326828190588	0.074330335079569	0.0561407096840167	0.0798474085766903	0.0453850076491585	0.2768841094916459	0.2408173823072943	0.0800212681111258	0.0780116541800451	0.1869247857822913	0.1967842572594192	0.2270058708414873	0.1960958296362023	0.2596469779170169	0.2820755354367948	0.0239355581127733	0.0319667690084883	0.1552155771905424	0.1210103329506314	0.1053014855811243	0.1105182926829268	0.1725455240035655	0.0882297014641566	0.1358742095368313	0.1596417281348788	0.1392445582586427	0.1351237935375577	0.3491462851868943	0.3099835177772545	0.0800785763808643	0.0756335667093975	0.1542625169147496	0.1104449648711943	0.1285802279026794	0.1122677412133422	0.1166774402068519	0.0992475815120028	0.1121152906692721	0.141970310391363	0.0674986435160065	0.0618699855996708	0.1322693083837828	0.1719199769717904	0.0943919139223997	0.1286785920369302	0.1771457085828343	0.2102683494669771	0.1108606557377049	0.1002491953068217	0.1130429551197208	0.0844999999999999	0.2475385003786922	0.253531809993363	0.3088235294117647	0.3105534616147589	0.2941836963844599	0.2677521008403361	0.0579621095750128	0.0708830176915283	0.1992978665946529	0.2488734835355286	0.1172979577587711	0.0838598506605399	0.1551638353827564	0.142988729952319	0.1155229463386563	0.1179981153805884	0.1610983981693363	0.139	0.260408379740122	0.2916486369536997	0.3038653822704548	0.2684739232145314	0.1096345514950166	0.0961785898095728	0.1883561643835616	0.1017157465218032	0.1981849399067942	0.1456055083029566	0.136067819832163	0.1215115502737348	0.0717202654415518	0.0737	0.0992707988067616	0.1079845233907843	0.0626924769027716	0.0670332547787379	0.0626924769027716	0.0591	0.1294750510109441	0.1501065424986189	0.0830721003134796	0.0666030837704657	0.1269188162683969	0.1887194796886661	0.1843575418994413	0.1689219330855018	0.2131559652246779	0.2115753162131085	0.1106929784304727	0.1414784394250513	0.059959039609569	0.0729211270017984	0.1444728692608051	0.1561221277935159	0.3878923766816144	0.3221086390058128	0.163507633306291	0.194518778259666	0.098113978348199	0.0735322800858201	0.0429571489181162	0.0422352176738141	0.0772880810680392	0.0776883996613039	0.0883677298311444	0.0729970326409495	0.2700888450148075	0.181	0.0795903701042041	0.1006991547532088	0.0660207300585849	0.0728155339805825	0.0596833130328867	0.0481409661917207	0.4587657018022938	0.3585579154024629	0.0538086907182372	0.066538322704849	0.0940381069452981	0.0828523916658515	0.0746	0.0501	0.2652279144816458	0.3132852178561882	0.1763481879660135	0.1815001093374152
