Sample ID	Tregs/CD4pos	RATIO_CD4neg_naive/memoryCD4neg	secretingTreg/Tregs	restingTreg/Tregs	activatedTreg/Tregs	RATIO_CD4pos_naive/memoryCD4pos	memoryCD4neg/CD4neg	memoryCD4pos/CD4pos	CD4pos/PBMC	CD4neg/PBMC	RatioCD4pos/CD4neg	CD194posTregs/Tregs	naiveCD4neg/CD4neg	naiveCD4pos/CD4pos
9601725	0.0412430600620088	1.9397909842458276	0.6655011655011654	0.173076923076923	0.1509324009324009	0.7039882596685083	0.3196549660949342	0.5568293796716899	0.320816402063366	0.1546445011604506	2.07454128440367	0.6258741258741258	0.620063821300359	0.392001345927368
9601734	0.0323447266923793	2.890858815875081	0.7393092105263158	0.1282894736842105	0.125	0.5917320869446839	0.2309975577681758	0.5861683734539167	0.3115831523811102	0.2205821412587644	1.4125493142964494	0.6866776315789473	0.6677813263197445	0.346854634924857
9601736	0.0281327989109884	1.713419073040524	0.6063748079877113	0.2953149001536098	0.0887096774193548	2.428129163727565	0.3250512699163906	0.2756884649042253	0.4833977438897012	0.1324211405890954	3.650457485407793	0.5695084485407066	0.5569490455907872	0.6694072017372328
9601749	0.0635894125242091	2.3202564659856555	0.5279187817258884	0.2861098292570374	0.1675126903553299	0.8479455936525928	0.2880936727090573	0.5177827337285051	0.2723734164568597	0.2552931303201055	1.0669046053661435	0.3368712505768343	0.6684512069127454	0.4390515875344797
9601757	0.0320435701511949	1.2157275953859803	0.6057838660578386	0.3404363267376966	0.0466768138001014	0.865368891125228	0.4190369957241123	0.516956592423996	0.3540999838809957	0.2477260690353927	1.429401375720394	0.3465246067985794	0.5094348391894404	0.4473581531458299
9601775	0.042065737018841	1.2981476782542505	0.5988989382618954	0.2866692882422336	0.1049941014549744	1.7673579801623085	0.4061351379203737	0.3302069376209617	0.4020951810835079	0.1936279889587282	2.076637697090447	0.5395202516712544	0.5272233863488028	0.5835938663093643
9601794	0.0277908514310047	2.675541401273885	0.4991935483870968	0.3806451612903225	0.1104838709677419	0.9983112862369828	0.2504786215698787	0.4777785248436764	0.3943802646349116	0.2770092896223163	1.4237077217613274	0.4064516129032258	0.6701659221442247	0.4769716936730989
9601828	0.0363146906933304	1.7607826635808963	0.4886535552193646	0.4251134644478063	0.075642965204236	1.019619292304099	0.3476956839795171	0.4704428084825843	0.3395832167310311	0.2550325553627731	1.331528895391368	0.4871406959152798	0.6122165325530359	0.4796725634545654
9601831	0.04852890088453	0.3967698519515478	0.6574889867841409	0.2053964757709251	0.1205947136563876	0.3852273179268923	0.662643438967834	0.6718420138424949	0.3531682364710545	0.3174654108231563	1.1124620964385517	0.5633259911894273	0.262916939175932	0.2588118970631463
9259764	0.0303404378435721	2.378063359234907	0.5778766687857597	0.2778130959949141	0.1360457724094087	1.18061615172291	0.2737014314928425	0.4332529655704504	0.4197160066060036	0.1979372429649299	2.120449897750511	0.6090273363000636	0.650879345603272	0.5115054489343235
9259765	0.0371098618073056	1.622409245069715	0.608955223880597	0.2716417910447761	0.1141791044776119	0.6994950732879063	0.3602099452513461	0.5649284111994239	0.4190875221968176	0.2565081649470178	1.6338174743224287	0.6156716417910447	0.5844079453418397	0.3951646403943615
9259767	0.0494754971034914	1.7731076454925827	0.5221518987341772	0.3066104078762307	0.1550632911392405	0.5645087367516471	0.3388104903666473	0.6073099873005933	0.3608746421576013	0.3897092059665512	0.9260100521940848	0.5580168776371308	0.6007474708421935	0.3428317937477167
9259772	0.0338842975206611	1.470526864893062	0.5955284552845529	0.2777777777777778	0.1165311653116531	0.7375244410439513	0.3720524017467249	0.5400826446280992	0.4644665991363224	0.2197579570293757	2.11353711790393	0.6165311653116531	0.5471130519165454	0.3983241505968778
9259775	0.0374291922579348	1.45440329218107	0.4144295302013422	0.4385906040268456	0.1221476510067114	1.606331367142508	0.3844450069611441	0.3598603313362724	0.4549646849070836	0.1805984136780269	2.5192064295658776	0.4171140939597315	0.5591380837868625	0.5780549380157504
9259779	0.0331135136401438	6.108622147083685	0.441811107180757	0.328970640254687	0.2094092677750265	2.8026744790436138	0.1348148148148148	0.2478886767479179	0.5805554422185047	0.1193439144803949	4.864558404558404	0.5214007782101168	0.8235327635327635	0.6947512679652817
9259826	0.044611411129373	1.6956222782489112	0.5162280701754386	0.2820175438596491	0.1855263157894736	1.0436487854251013	0.3482876985710864	0.4639586757454801	0.3814713082940228	0.1870036424434227	2.039913786221761	0.4921052631578947	0.5905643809371757	0.4842099084292087
9259837	0.0569480457120906	38.62188099808061	0.0899381675098369	0.8771781899943789	0.0118043844856661	2.110105082281409	0.0222231701074901	0.2421812477992253	0.3925360474978795	0.1472936889391512	2.6649889097423647	0.3136593591905565	0.8583006312915885	0.5110278818143986
9259868	0.0377316017316017	3.190785832872164	0.6204681046351538	0.2579164754474529	0.1156493804497476	0.6507168125116366	0.2228594332932507	0.558025974025974	0.3362484570417123	0.1888406269650883	1.780593839607807	0.4203763194125746	0.7110967224740233	0.3631168831168831
9259897	0.0308422125999379	0.8671134735382482	0.6756109247724006	0.1590800191662673	0.1552467656923814	0.9154657554598128	0.4926562677900489	0.4973620819601874	0.4034209129986347	0.2618149082172262	1.5408630308550608	0.5903210349784379	0.4271888876238187	0.4553179540987482
9259899	0.0326738209996538	1.621311475409836	0.5998370008149959	0.2004889975550122	0.1882640586797066	0.6668844807467912	0.3531932140582479	0.5705269885228876	0.3511628124444776	0.1615032869205808	2.174338486480227	0.534637326813366	0.57263621098952	0.3804755944931164
9259994	0.039458049558035	5.295375157188766	0.4160852001468968	0.4557473374954094	0.1204553800954829	1.551228952970776	0.1499319157850633	0.3743660339081293	0.3374407119456261	0.2334115691164246	1.445689745469781	0.3459419757620272	0.7939457421179428	0.5807274308071294
9536055	0.0465612449799196	1.2532853285328531	0.5762803234501348	0.215633423180593	0.197843665768194	0.667933365737263	0.4077363476218438	0.56804718875502	0.2481299942078088	0.2545574579131919	0.9747504403992954	0.537466307277628	0.5110099823840282	0.3794176706827309
9536072	0.0437287931415262	2.954891231816362	0.5289256198347108	0.2966023875114784	0.160238751147842	1.2370794559770937	0.2349344704333103	0.4207239946192302	0.2817982766327009	0.1804500217825479	1.561641688091804	0.3732782369146005	0.694205806734809	0.5204690103800671
9536094	0.0528970803742531	2.6978125	0.3542887586574321	0.4789557805007991	0.1390516782099094	1.3342275416150775	0.2166700521362313	0.4097057828880622	0.4716108452950558	0.1962918660287081	2.402600040625635	0.3835908364411294	0.5845351750287765	0.54664073948822
9536102	0.0485599356395816	1.9188714586747837	0.4824387011265739	0.2597746852220013	0.2412193505632869	1.089396503102087	0.3259683266552184	0.4564440868865647	0.369281045751634	0.3114081996434937	1.1858423964892195	0.588469184890656	0.6254913184506774	0.4972485921158487
9602522	0.0336199496193304	1.2846002067086348	0.5876935956467141	0.185851820845542	0.2172457095018836	0.5272912193468189	0.4124554332661603	0.6226515993751671	0.4762412203099029	0.1729397887512734	2.753797860796776	0.6161573880284638	0.529840334831809	0.3283187210627788
9602531	0.0302384220722957	3.529718309859155	0.4839021249195106	0.3721828718609143	0.1355441081777205	1.7304391721352852	0.2014927490989584	0.3471479891351967	0.4997275549025522	0.1714312124779854	2.9150324942532	0.4285254346426271	0.7112126457984504	0.6007184789275388
9602547	0.0360292333000728	2.958145970252508	0.4842814371257485	0.2896706586826347	0.2110778443113772	1.287304257797334	0.2383248835579737	0.4167633019605728	0.3557305806847725	0.2327439825784975	1.528420098099831	0.531437125748503	0.704999793907918	0.5365011731075213
9602548	0.0564015401158555	1.3636080870917573	0.531980319803198	0.2054120541205412	0.2466174661746617	0.6143856143856143	0.3880975374215354	0.5902736827500087	0.3052593682828433	0.1754322804714054	1.7400410429744084	0.6445264452644527	0.5292129406084017	0.3626556592320233
9602552	0.0511679475107074	1.245707852518998	0.5381418818640546	0.1947165330958741	0.2561590976550905	0.8273026315789473	0.4208219827075684	0.5171167339995747	0.3946841543681289	0.1012216614115644	3.899206443207391	0.6360937963787474	0.5242212483714319	0.4278120348713587
9602558	0.0278670953912111	3.3513757329724854	0.1900452488687782	0.746606334841629	0.0520361990950226	1.6433354936271334	0.1615889212827988	0.2918479288821638	0.2293012967862254	0.1983490190975987	1.1560495626822158	0.5972850678733032	0.5415451895043731	0.4796040602736271
9602623	0.0292466312780726	1.4679778113968731	0.5584642233856894	0.3298429319371728	0.1082024432809773	1.3666034155597724	0.3851607264251724	0.4034810126582278	0.4104669921015692	0.2157298191950724	1.9026901039137611	0.4816753926701571	0.5654074002136544	0.5513985300122499
9602644	0.0403651493510526	0.8363410390256028	0.4907692307692308	0.3169230769230769	0.1861538461538461	1.2244600825042466	0.4981796567352701	0.4265250781427891	0.2656705419109317	0.2220492966266677	1.1964484731406493	0.4835897435897436	0.4166480917353939	0.5222629323728498
9602648	0.0544655228450709	2.416543026706232	0.535175879396985	0.2795226130653266	0.1721105527638191	0.965501314574007	0.2725159203477206	0.4814656425871123	0.4942759063852814	0.0836461715367965	5.909127666026484	0.5753768844221105	0.658546446982715	0.4648557108400759
9602653	0.0395197403156104	1.8975044563279857	0.5170707570509648	0.2944087085601187	0.1766452251360712	1.0377270806928602	0.2899974153528043	0.4628561371947046	0.4122284470597718	0.1247511184555237	3.3044068234685966	0.4819396338446313	0.5502713879555441	0.4803183480318348
9602655	0.0450154559505409	1.272993477971516	0.4896605540382364	0.3390557939914163	0.1607491221225127	1.2360907299484298	0.373428102788409	0.4189089504004496	0.3526649942704946	0.1246182910588745	2.829961727720065	0.4416699180647678	0.4753715393409215	0.5178094702824224
9602706	0.0357726301679721	3.442175408426483	0.5351288056206089	0.2939110070257611	0.15807962529274	0.3509764988293868	0.2157499304331694	0.7067188874460688	0.4065011578803977	0.1835751260046315	2.214358593822465	0.5357142857142857	0.7426491049067805	0.2480417207724207
9602731	0.0364038168331249	1.1109494361586032	0.5435294117647059	0.2291764705882353	0.2145882352941176	0.5308109923322326	0.433787792716026	0.6121665838658283	0.4738414332215827	0.2572103481585505	1.8422331629110649	0.552	0.4819163037303541	0.3249447518544532
9602744	0.0413928479986344	1.7816669057524028	0.6824742268041237	0.1381443298969072	0.168041237113402	0.2079426662355857	0.3294423440453686	0.7919262609883075	0.289123032127523	0.2610669693530079	1.1074669187145558	0.5639175257731959	0.5869565217391305	0.164675258171887
9602759	0.0588186147547831	1.126536098310292	0.4701704545454545	0.3276515151515151	0.1917613636363636	0.6847454266025482	0.4494304452882292	0.5617567605202328	0.4542372452529444	0.146592619767486	3.0986365205384883	0.5269886363636364	0.5062996202968588	0.3846603726292923
9602801	0.0444878893249958	8.000356951633053	0.548809124454881	0.2599798725259979	0.1757799396175779	1.0993786788750817	0.1055139166133102	0.4563702299759726	0.3251740955523742	0.2576953873777691	1.2618545440849684	0.4300570278430057	0.8441489962713269	0.501723700508902
9602877	0.0359762724144176	3.554798613601052	0.6758967904342353	0.1780994336060415	0.1340465701699182	0.4664119359534207	0.2033243420573011	0.6221698967578337	0.295580480231282	0.2753901544556575	1.073315350781269	0.4197608558842039	0.7227770892566402	0.2901874660387611
9602961	0.0472893896415607	1.4910683809307088	0.7202181208053692	0.1149328859060402	0.1526845637583892	0.7682057407338285	0.3577272172249582	0.5314303850197369	0.3002400109583167	0.2926466121530114	1.0259473320037449	0.6455536912751678	0.5333957426024665	0.4082478725725507
9602963	0.0673043478260869	1.0837714686295128	0.58656330749354	0.1447028423772609	0.2565522332964193	1.070006276031266	0.4554234176710032	0.4354534161490683	0.3569116721200996	0.1110992879501299	3.212546891212387	0.6559616094499815	0.4935749062175752	0.4659378881987577
9602965	0.0457545202522018	2.786514719848053	0.6493297587131367	0.195710455764075	0.1463806970509383	0.8245555502597588	0.2445993031358885	0.5147322195235642	0.2826757838235192	0.1492749502416832	1.8936585365853655	0.5222520107238606	0.6815795586527293	0.4244253085056794
9602968	0.0426081487803782	1.247008340384383	0.6309963099630996	0.1576172904586188	0.2029520295202952	0.4224146783966042	0.4315709851587156	0.6561475225731099	0.2465855090443856	0.2123409063216544	1.1612718119930097	0.5761729045861887	0.5381726179608232	0.2771663447284488
9602971	0.054993410618955	0.7039235412474849	0.6868399675060926	0.2051177904142973	0.1003249390739236	0.3394144428986974	0.5480207299592017	0.70647099555496	0.2750141288055631	0.2228419785242155	1.2341217333774397	0.4865962632006498	0.3857646929099129	0.2397864593803748
9602992	0.0590814124738843	1.1496844003606852	0.635072463768116	0.2115942028985507	0.1414492753623188	0.6969563160384797	0.4465472115965371	0.5429496181114498	0.3101197588889774	0.2374093842109456	1.3062657987159698	0.5240579710144928	0.5133883631971009	0.3784121656334555
9602993	0.0687088217677761	1.3625331287487794	0.5760896637608967	0.2333748443337484	0.1760896637608966	0.4768042624185996	0.3880588935801667	0.6359544793360143	0.3979555700840382	0.125812119478609	3.163094078163906	0.6567870485678705	0.5287430984085743	0.3032258064516129
9591043	0.0267189384800965	3.3141691394658754	0.5507900677200903	0.2987208427389014	0.1414597441685477	2.446135570569456	0.2094305911597918	0.2707880981101729	0.2746503371009867	0.2132432924910134	1.2879670628447135	0.4951091045899172	0.6940884020818768	0.6623843988741456
9591050	0.0449099698731871	2.6078132927448	0.7020280811232449	0.1586063442537701	0.1326053042121684	0.7198825988348824	0.2537250989605123	0.5251640626824541	0.2258814964866747	0.1639182545209005	1.3780130660058572	0.4898595943837753	0.6616676857722138	0.37805647025853
9591071	0.0367777945391461	4.483265720081136	0.5783429040196882	0.2957342083675143	0.1144380639868744	0.7610664133242289	0.166525924674886	0.5081158545783678	0.3328930915518774	0.2973389644107205	1.1195743962168552	0.4097621000820344	0.7465799695997297	0.3867099109971338
9591277	0.0624221230756863	1.041253051261188	0.6899549259497746	0.1052801030264005	0.1931745009658725	0.2986941731592231	0.4320314971701761	0.7325857148599221	0.3313930255481258	0.1894597330633774	1.7491475375259251	0.7350289761751448	0.4498541146693852	0.2188190843683427
9591295	0.0306846805587359	1.4458293384467882	0.5629664179104478	0.3087686567164179	0.1194029850746268	2.720604222692682	0.3670873347076273	0.2501288069613007	0.3846094567072163	0.2189574503220124	1.7565488460958318	0.4925373134328358	0.5307456382925235	0.6805014884359972
9591324	0.0314766565734807	4.153294691885296	0.6085011185682326	0.2945563012677106	0.0902311707680835	0.7868705035971223	0.1710811304506667	0.5220289650963548	0.3366522058649219	0.302815510197631	1.1117402990527387	0.4399701715137957	0.71055035098249	0.4107691946576532
9591327	0.0484661986729493	2.8391478029294275	0.4834656084656085	0.3988095238095238	0.1097883597883597	0.7712945925090521	0.2357335677066984	0.5400198737058051	0.3261749176642793	0.1665429452663495	1.9585033586540272	0.4312169312169312	0.6692824408311884	0.4165144084367086
9591343	0.0280148944391751	3.731626964014192	0.70282131661442	0.1586206896551724	0.1241379310344827	0.6768025800506796	0.1871738924200739	0.5337232585098535	0.4211593087939401	0.311900816664694	1.3502988331277868	0.5404388714733542	0.6984631439142396	0.3612252783925246
9591357	0.0429408809244682	2.32283356258597	0.5975039001560063	0.2055382215288611	0.18798751950078	0.7735524555704185	0.2721725131968103	0.5258415675766204	0.3715364847459103	0.1662051757502597	2.2354086331473924	0.5331513260530422	0.6322114484669238	0.4067660358398928
9591373	0.0565112151040826	2.732267864218729	0.4928612221587664	0.355225585379783	0.145631067961165	0.6362694896726311	0.2353873896281557	0.5609488462159109	0.2738860259345361	0.2843075726370314	0.9633441114289268	0.4094802969731582	0.6431414003233429	0.3569146361142488
9591384	0.0505542363793537	1.551750380517504	0.6365800865800866	0.1974025974025974	0.158008658008658	0.96875	0.3546558704453441	0.4706139822950748	0.4693348261057129	0.1141662729308325	4.110976158344579	0.558008658008658	0.5503373819163293	0.4559072953483537
9591404	0.0390873779612975	2.7704638687283056	0.4091316025067144	0.4919427036705461	0.0899731423455684	1.5520755770662695	0.2307714714321084	0.3759666864961332	0.3115083798882682	0.3742253713039923	0.8324084997305603	0.2658907788719785	0.6393440235359229	0.5835287119011793
9591430	0.0643992790992309	1.6773620798985416	0.6464394569132724	0.1346633416458852	0.2061512884455527	0.5081756973388907	0.2972779369627507	0.6122124872860941	0.3379628512845254	0.1599565794234712	2.112841200422259	0.5253532834580216	0.498642738651787	0.3111115076461876
9591443	0.0457115747092538	1.1606910644621955	0.5767180925666199	0.2709677419354839	0.1408134642356241	0.573008038966357	0.3988983302045252	0.5949428765595148	0.3935797086090041	0.2043067730491085	1.926415373974904	0.4605890603085554	0.4629977274972828	0.340907050994371
9591446	0.058591421691343	0.8573937478047067	0.5379450661241099	0.2012207527975585	0.2402848423194303	0.4266355659224702	0.4506600816791718	0.6439453544095558	0.4100040078593143	0.1543856733692411	2.655712793237724	0.4819938962360122	0.3863931364168804	0.2747299907016665
9467516	0.0447490242352727	5.559454191033138	0.5872210953346856	0.2606490872210953	0.1348884381338742	0.4621948504860132	0.1392281387396189	0.6116456385585912	0.2051926766124676	0.1715650667709672	1.1960049937578028	0.4401622718052738	0.7740324594257179	0.2826994644640102
9467537	0.0400806280500742	0.8396130815292492	0.6754896770778189	0.0979354155637903	0.2122816304923239	0.3633731789316399	0.4816310231608838	0.6816040738383196	0.2903416581447211	0.1388440545568793	2.091134972047209	0.5664372683959767	0.4043837075161948	0.2476766390833863
9467544	0.0538594802694899	1.444708882277943	0.6129378127233739	0.2058613295210865	0.1726233023588277	0.5692738921516284	0.3895566371974437	0.5768623676612127	0.3471526135011961	0.2018162864359889	1.7201417171616833	0.4142244460328806	0.5627959339094732	0.3283926852743022
9467545	0.0352286541425939	3.9240416887475713	0.6339381003201707	0.1945926716471006	0.1618641053006047	0.6683696187105997	0.1881981382978723	0.5347712205331294	0.400621570192747	0.1510244862506464	2.6526928191489363	0.5407328352899324	0.738497340425532	0.3574248367651297
9467546	0.059770647515348	1.0799413274660798	0.5581395348837209	0.2393410852713178	0.1902454780361757	0.6980550879329489	0.4083150329407067	0.5389976446967064	0.3210069347611876	0.1241687892365565	2.5852465561988422	0.4809431524547803	0.440956278698343	0.3762500482644118
9467564	0.057875386996904	0.8622626243396316	0.633901705115346	0.1624874623871615	0.1909060514877967	0.6737232799505121	0.4641366056241578	0.5630417956656347	0.2684270941001096	0.23512821445081	1.1416200932205265	0.624205951186894	0.4002076476175749	0.3793343653250774
9467636	0.0609336080445278	0.7697572549735353	0.6590966439565985	0.1483724451173353	0.1834468836739843	0.5143551572231505	0.4836474378779185	0.6073064977397828	0.3931118686685525	0.1369466405551123	2.870547733592267	0.6293212212969972	0.37229112415589	0.3123712291275869
9467637	0.0428991010769276	1.1324439905533925	0.6656293222683264	0.2147302904564315	0.1092669432918395	0.388986436065142	0.4126478257434087	0.6758536802444596	0.3513085349203206	0.1978540235755156	1.7755945953064505	0.4730290456431535	0.4673005504780467	0.2628979143798024
9467668	0.0501490729525761	2.359263947035342	0.7213190896423595	0.1049698095680446	0.1620993961913608	0.4239433054922804	0.2628265820517413	0.6442047889686016	0.2593796445099626	0.2361012095361229	1.0985951534072007	0.6014862981885741	0.6200772793571995	0.2731063076493059
9467674	0.0290507921397973	1.215580448065173	0.7156231714452896	0.1860737273259216	0.0906963136337039	0.7094168453102184	0.4137349905203286	0.5471374175562658	0.3701107916475303	0.1493265050614355	2.478533810827891	0.5500292568753657	0.5029281651569413	0.3881485007139457
9467689	0.0503220611916264	1.8957952468007315	0.736	0.104	0.1466666666666666	0.6266435127759861	0.3023770038695412	0.5409286097691894	0.3317898486197684	0.1610863757791629	2.0597014925373136	0.448	0.5732448866777226	0.3389694041867955
9467707	0.0636887913018174	1.6707647628267184	0.660436137071651	0.2043613707165109	0.1237798546209761	1.105424739195231	0.3393003777303334	0.4437713288008253	0.4199271256859739	0.1691050678753138	2.483232057809164	0.4656282450674974	0.5668911151256364	0.4905558054019734
9467712	0.0633618997020165	1.397597254004577	0.5741888443310245	0.2376959533357637	0.1760845789281808	0.7441124930546651	0.3851747388832577	0.5404587558614955	0.3318207948491932	0.1739240409305177	1.907848926887312	0.5107546481954065	0.5383191573751708	0.40216211221732
9467716	0.0393039549502357	1.8335005015045136	0.597667638483965	0.2532278217409413	0.1395251978342357	0.8741156957654944	0.325085138758061	0.4836138030382399	0.3706638674328154	0.1674807502108527	2.2131729584812696	0.4239900041649312	0.5960437649445692	0.4227344159245678
9467720	0.0326629814603494	2.961327180839376	0.5866606170598911	0.2422867513611615	0.160617059891107	0.938792885973764	0.2136820358719128	0.4699675444966433	0.4496248517398084	0.1419166544504711	3.168231758850596	0.6333938294010889	0.6327824208845901	0.441202187412007
9467722	0.0514685385570563	1.4197457526434596	0.5278188084687346	0.2836041358936484	0.1757754800590842	0.763898096410645	0.3699292401002065	0.5351612984972505	0.3460216411497518	0.1995142140614861	1.7343207489122314	0.5155096011816839	0.5252054674108909	0.4088086971946986
9467764	0.0516342004754447	10.792880258899675	0.2919485053458433	0.6369190486580842	0.0558586078987562	2.0883250868512477	0.0545413283574562	0.2140402663391881	0.4112449613121438	0.1837464671269054	2.2381108477482474	0.5112371808858827	0.5886580261233547	0.4469856577924492
9467809	0.0303880138301959	1.6323616894705533	0.6270543615676359	0.263590391908976	0.0992414664981036	1.1913491707754371	0.339733225545675	0.4285439877064925	0.3221355246304352	0.1224684268821662	2.630355699272433	0.4664981036662453	0.5545675020210186	0.510545524394929
9467814	0.0517509727626459	0.7742565437851172	0.7246564687581022	0.0736323567539538	0.1921182266009852	0.3677206344062063	0.5217453479434424	0.6624044009123843	0.3621758737316798	0.2718530109240757	1.3322488961979158	0.720508166969147	0.4039647498346531	0.2435797665369649
9467816	0.031891495601173	3.0158639416892954	0.5732758620689655	0.3175287356321839	0.0969827586206896	0.8573756728727344	0.2012077641984184	0.4639158724340176	0.3085754683633793	0.2458465889006716	1.2551545650611071	0.3656609195402299	0.6068152408339325	0.3977501832844575
9467839	0.0510235709119891	2.910045836516425	0.4590685565519236	0.4312988140005785	0.102979461961238	2.0496635390010427	0.2484460260972716	0.3114548433279707	0.3103650464267227	0.2896230434125359	1.0716172400158166	0.381255423777842	0.7229893238434164	0.6383776364146238
9467854	0.065943592509825	1.4103839775481566	0.6427110721589249	0.1895997662868828	0.1583406368682442	1.3152567555019037	0.3706382978723404	0.414926408260769	0.2873847039674015	0.2341907408842776	1.2271394799054374	0.4466841951504528	0.5227423167848699	0.5457347615011173
9467865	0.0593559250684066	0.8678868552412645	0.6460992907801418	0.1	0.2432624113475177	0.3918323684872892	0.4909328541088057	0.668996000841928	0.241704907357475	0.2491224143018487	0.9702254533572946	0.7184397163120567	0.4260741708871099	0.2621342875184171
9467879	0.0395780560609844	1.806366918280276	0.6565504807692307	0.2448918269230769	0.0889423076923077	1.4149134895115605	0.3160378581615454	0.3883477826536801	0.3500110305901157	0.1605263048355609	2.180396732788798	0.4104567307692308	0.5708803319071697	0.5494785162985955
9467989	0.0320017595469166	0.1710553174117166	0.6434707903780069	0.0678694158075601	0.2723367697594501	0.4249669639907499	0.8303389830508474	0.6657685645946169	0.461451606764523	0.0748512490009261	6.164915254237288	0.6675257731958762	0.1420338983050847	0.2829296456162538
9536144	0.0219547091617741	17.57856929063155	0.2275280898876404	0.6825842696629213	0.0640449438202247	1.02516058175525	0.0386828607486482	0.3706028911145098	0.3526162651624211	0.3756366150995751	0.9387164376107168	0.5764044943820225	0.6799893480299645	0.3799274754551285
9536152	0.0557495881383855	1.1917083631165115	0.5429472025216706	0.2785657998423956	0.1501182033096926	0.2151329581816175	0.418398779794838	0.7963097199341022	0.2851532405058534	0.2094380868268911	1.3615156862158686	0.6579984239558707	0.4986093249992523	0.1713124656781988
9536154	0.0361826475339732	0.539027466367713	0.4661851608667104	0.4307288246881156	0.0860144451739986	0.866047623425577	0.6254163014899211	0.5168202983939941	0.3013502484285285	0.1633757642577929	1.8445223488168276	0.5121470781352594	0.3371165644171779	0.4475909911622161
9536165	0.044323055176214	1.8290940984838997	0.7	0.1151351351351351	0.1751351351351351	0.7506572205141915	0.3347594480097311	0.5376985553079854	0.3490291505694646	0.1993628016657468	1.7507235434755253	0.5567567567567567	0.6123065307663269	0.4036273030019885
9536170	0.035630648938435	1.6021309406981634	0.7474198804997284	0.1732753938077132	0.0727865290602933	0.3827177584583864	0.35173451021968	0.6990264955776191	0.3475532236908485	0.272821444186594	1.2739219408762543	0.5192829983704509	0.5635247417342637	0.2675298534904875
